danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.706,0.775,1,-6.819,1,0.335,0.152,3.32e-05,0.416,0.847,127.929,audio_features,7bUcBztfGqO7cSI2gMZeCI,spotify:track:7bUcBztfGqO7cSI2gMZeCI,https://api.spotify.com/v1/tracks/7bUcBztfGqO7cSI2gMZeCI,https://api.spotify.com/v1/audio-analysis/7bUcBztfGqO7cSI2gMZeCI,180893,4
0.629,0.554,1,-6.759,1,0.326,0.28,0.0,0.158,0.308,126.694,audio_features,35cOyocq8Gb6UcT0NWeTwn,spotify:track:35cOyocq8Gb6UcT0NWeTwn,https://api.spotify.com/v1/tracks/35cOyocq8Gb6UcT0NWeTwn,https://api.spotify.com/v1/audio-analysis/35cOyocq8Gb6UcT0NWeTwn,242293,4
0.601,0.583,8,-5.725,0,0.263,0.144,9.73e-05,0.183,0.32,148.785,audio_features,0DJBgBiYeSn6n1AXAkFVE8,spotify:track:0DJBgBiYeSn6n1AXAkFVE8,https://api.spotify.com/v1/tracks/0DJBgBiYeSn6n1AXAkFVE8,https://api.spotify.com/v1/audio-analysis/0DJBgBiYeSn6n1AXAkFVE8,208760,4
0.512,0.484,6,-7.806,0,0.043,0.336,7.41e-05,0.118,0.245,127.117,audio_features,3KTpqwzDkfCDVVReTi0Tgk,spotify:track:3KTpqwzDkfCDVVReTi0Tgk,https://api.spotify.com/v1/tracks/3KTpqwzDkfCDVVReTi0Tgk,https://api.spotify.com/v1/audio-analysis/3KTpqwzDkfCDVVReTi0Tgk,209360,3
0.778,0.765,11,-7.175,0,0.128,0.139,0.0274,0.123,0.642,125.062,audio_features,76iVOVsliCHlWqKuDnCfhE,spotify:track:76iVOVsliCHlWqKuDnCfhE,https://api.spotify.com/v1/tracks/76iVOVsliCHlWqKuDnCfhE,https://api.spotify.com/v1/audio-analysis/76iVOVsliCHlWqKuDnCfhE,222093,4
0.856,0.652,1,-5.324,1,0.143,0.177,0.0,0.193,0.471,97.017,audio_features,2tPcTFiQF9MbVUyjZ3zDhA,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,https://api.spotify.com/v1/tracks/2tPcTFiQF9MbVUyjZ3zDhA,https://api.spotify.com/v1/audio-analysis/2tPcTFiQF9MbVUyjZ3zDhA,219307,4
0.41,0.83,2,-5.773,1,0.109,0.695,0.0,0.0959,0.672,141.18,audio_features,2y4FI8V2GD0WYjZfjR1XOd,spotify:track:2y4FI8V2GD0WYjZfjR1XOd,https://api.spotify.com/v1/tracks/2y4FI8V2GD0WYjZfjR1XOd,https://api.spotify.com/v1/audio-analysis/2y4FI8V2GD0WYjZfjR1XOd,374925,4
0.228,0.6,4,-6.035,0,0.045,0.00669,3.12e-05,0.128,0.0714,67.212,audio_features,2ETVdNrwMHjoHuHC3o8b75,spotify:track:2ETVdNrwMHjoHuHC3o8b75,https://api.spotify.com/v1/tracks/2ETVdNrwMHjoHuHC3o8b75,https://api.spotify.com/v1/audio-analysis/2ETVdNrwMHjoHuHC3o8b75,194853,4
0.443,0.608,11,-6.708,0,0.0669,0.0828,0.000234,0.102,0.23,70.124,audio_features,6JnRLa50GuHzF0ucg9AGMI,spotify:track:6JnRLa50GuHzF0ucg9AGMI,https://api.spotify.com/v1/tracks/6JnRLa50GuHzF0ucg9AGMI,https://api.spotify.com/v1/audio-analysis/6JnRLa50GuHzF0ucg9AGMI,197413,4
0.804,0.76,8,-3.734,0,0.0531,0.0728,1.74e-06,0.205,0.65,106.015,audio_features,3ouptV0jdn7VLlWhhmdeWZ,spotify:track:3ouptV0jdn7VLlWhhmdeWZ,https://api.spotify.com/v1/tracks/3ouptV0jdn7VLlWhhmdeWZ,https://api.spotify.com/v1/audio-analysis/3ouptV0jdn7VLlWhhmdeWZ,186844,4
0.727,0.72,11,-5.856,0,0.0488,0.0626,1.21e-06,0.176,0.589,140.08,audio_features,5jyyPsIGM2yqkZN9R3TmvN,spotify:track:5jyyPsIGM2yqkZN9R3TmvN,https://api.spotify.com/v1/tracks/5jyyPsIGM2yqkZN9R3TmvN,https://api.spotify.com/v1/audio-analysis/5jyyPsIGM2yqkZN9R3TmvN,238893,4
0.722,0.708,1,-8.498,1,0.0419,0.104,0.000481,0.114,0.165,94.005,audio_features,51GEVPGtTFN5rpihE5OwoC,spotify:track:51GEVPGtTFN5rpihE5OwoC,https://api.spotify.com/v1/tracks/51GEVPGtTFN5rpihE5OwoC,https://api.spotify.com/v1/audio-analysis/51GEVPGtTFN5rpihE5OwoC,209240,4
0.768,0.622,10,-6.595,0,0.0754,0.0415,0.000213,0.0651,0.564,97.961,audio_features,0c9ja9AfpShxBwjw87BJjH,spotify:track:0c9ja9AfpShxBwjw87BJjH,https://api.spotify.com/v1/tracks/0c9ja9AfpShxBwjw87BJjH,https://api.spotify.com/v1/audio-analysis/0c9ja9AfpShxBwjw87BJjH,218040,4
0.367,0.795,2,-4.426,0,0.196,0.407,0.0,0.323,0.846,165.285,audio_features,1yI0AFBkO7sbegqLjzbmFe,spotify:track:1yI0AFBkO7sbegqLjzbmFe,https://api.spotify.com/v1/tracks/1yI0AFBkO7sbegqLjzbmFe,https://api.spotify.com/v1/audio-analysis/1yI0AFBkO7sbegqLjzbmFe,190760,4
0.735,0.652,5,-4.426,0,0.236,0.0189,0.0,0.15,0.776,171.98,audio_features,6kOHug1s9Nd5gsHrX8irs2,spotify:track:6kOHug1s9Nd5gsHrX8irs2,https://api.spotify.com/v1/tracks/6kOHug1s9Nd5gsHrX8irs2,https://api.spotify.com/v1/audio-analysis/6kOHug1s9Nd5gsHrX8irs2,255600,4
0.734,0.749,1,-5.399,0,0.257,0.135,0.000488,0.36,0.872,162.055,audio_features,1qYk25j6WV6jRlTbau9EaA,spotify:track:1qYk25j6WV6jRlTbau9EaA,https://api.spotify.com/v1/tracks/1qYk25j6WV6jRlTbau9EaA,https://api.spotify.com/v1/audio-analysis/1qYk25j6WV6jRlTbau9EaA,195173,4
0.738,0.379,9,-8.858,1,0.547,0.0208,1.9e-06,0.14,0.771,120.706,audio_features,6tnYSmqb1UvSxjWoCQbD6M,spotify:track:6tnYSmqb1UvSxjWoCQbD6M,https://api.spotify.com/v1/tracks/6tnYSmqb1UvSxjWoCQbD6M,https://api.spotify.com/v1/audio-analysis/6tnYSmqb1UvSxjWoCQbD6M,143778,4
0.628,0.841,9,-4.583,1,0.0268,0.0285,0.00332,0.254,0.706,111.985,audio_features,0t4z0WaQomQqPONghWn8c2,spotify:track:0t4z0WaQomQqPONghWn8c2,https://api.spotify.com/v1/tracks/0t4z0WaQomQqPONghWn8c2,https://api.spotify.com/v1/audio-analysis/0t4z0WaQomQqPONghWn8c2,289853,4
0.777,0.918,9,-4.733,1,0.178,0.0863,0.0,0.393,0.699,100.957,audio_features,2TCNvoLwNkmmD3ss6uwQeN,spotify:track:2TCNvoLwNkmmD3ss6uwQeN,https://api.spotify.com/v1/tracks/2TCNvoLwNkmmD3ss6uwQeN,https://api.spotify.com/v1/audio-analysis/2TCNvoLwNkmmD3ss6uwQeN,174693,4
0.507,0.606,8,-8.758,1,0.452,0.185,0.0,0.174,0.202,180.607,audio_features,4KXwFI9pgJLpUIAc9oSL8j,spotify:track:4KXwFI9pgJLpUIAc9oSL8j,https://api.spotify.com/v1/tracks/4KXwFI9pgJLpUIAc9oSL8j,https://api.spotify.com/v1/audio-analysis/4KXwFI9pgJLpUIAc9oSL8j,272307,4
0.606,0.558,9,-4.697,0,0.0942,0.372,0.0,0.194,0.636,131.842,audio_features,6Tm496NIvAanxhLR0YyRLe,spotify:track:6Tm496NIvAanxhLR0YyRLe,https://api.spotify.com/v1/tracks/6Tm496NIvAanxhLR0YyRLe,https://api.spotify.com/v1/audio-analysis/6Tm496NIvAanxhLR0YyRLe,165764,4
0.74,0.599,1,-6.128,0,0.385,0.126,0.0,0.396,0.747,118.03,audio_features,2vD1I0ZGsuXI6qx7ltKbnd,spotify:track:2vD1I0ZGsuXI6qx7ltKbnd,https://api.spotify.com/v1/tracks/2vD1I0ZGsuXI6qx7ltKbnd,https://api.spotify.com/v1/audio-analysis/2vD1I0ZGsuXI6qx7ltKbnd,196760,4
0.855,0.478,1,-9.116,1,0.193,0.00759,0.0,0.101,0.284,130.018,audio_features,5cXg9IQS34FzLVdHhp7hu7,spotify:track:5cXg9IQS34FzLVdHhp7hu7,https://api.spotify.com/v1/tracks/5cXg9IQS34FzLVdHhp7hu7,https://api.spotify.com/v1/audio-analysis/5cXg9IQS34FzLVdHhp7hu7,221827,4
0.808,0.577,4,-4.985,0,0.038,0.156,2.45e-06,0.146,0.789,126.073,audio_features,5VL11Gl4Ijh0gyhbuje0xp,spotify:track:5VL11Gl4Ijh0gyhbuje0xp,https://api.spotify.com/v1/tracks/5VL11Gl4Ijh0gyhbuje0xp,https://api.spotify.com/v1/audio-analysis/5VL11Gl4Ijh0gyhbuje0xp,138586,4
0.533,0.829,0,-6.68,1,0.189,0.117,0.000612,0.0685,0.864,150.121,audio_features,7hgl55e3BP9TiWjGkdhEPE,spotify:track:7hgl55e3BP9TiWjGkdhEPE,https://api.spotify.com/v1/tracks/7hgl55e3BP9TiWjGkdhEPE,https://api.spotify.com/v1/audio-analysis/7hgl55e3BP9TiWjGkdhEPE,217280,4
0.744,0.855,9,-6.202,0,0.0662,0.76,0.0,0.137,0.811,133.83,audio_features,0SRD6WWuG2SuCFcGdxUBvm,spotify:track:0SRD6WWuG2SuCFcGdxUBvm,https://api.spotify.com/v1/tracks/0SRD6WWuG2SuCFcGdxUBvm,https://api.spotify.com/v1/audio-analysis/0SRD6WWuG2SuCFcGdxUBvm,329827,4
0.846,0.828,3,-6.998,1,0.131,0.391,1.97e-05,0.0839,0.831,110.02,audio_features,3kC7TGT1wV1mvtX4lpkvBC,spotify:track:3kC7TGT1wV1mvtX4lpkvBC,https://api.spotify.com/v1/tracks/3kC7TGT1wV1mvtX4lpkvBC,https://api.spotify.com/v1/audio-analysis/3kC7TGT1wV1mvtX4lpkvBC,160889,4
0.544,0.379,7,-9.113,0,0.0412,0.863,0.0,0.083,0.322,199.756,audio_features,4QfNOZN7vrQCQKK1ZJ3XPb,spotify:track:4QfNOZN7vrQCQKK1ZJ3XPb,https://api.spotify.com/v1/tracks/4QfNOZN7vrQCQKK1ZJ3XPb,https://api.spotify.com/v1/audio-analysis/4QfNOZN7vrQCQKK1ZJ3XPb,191813,3
0.493,0.98,10,-5.09,0,0.125,0.000246,0.00339,0.172,0.13,102.806,audio_features,57FvOIoX6SpwgjsvEAklno,spotify:track:57FvOIoX6SpwgjsvEAklno,https://api.spotify.com/v1/tracks/57FvOIoX6SpwgjsvEAklno,https://api.spotify.com/v1/audio-analysis/57FvOIoX6SpwgjsvEAklno,267473,4
0.486,0.973,5,-5.696,0,0.179,0.00139,2.45e-06,0.246,0.157,124.932,audio_features,6A8vf7dcDV8ovkaDCwg5Uc,spotify:track:6A8vf7dcDV8ovkaDCwg5Uc,https://api.spotify.com/v1/tracks/6A8vf7dcDV8ovkaDCwg5Uc,https://api.spotify.com/v1/audio-analysis/6A8vf7dcDV8ovkaDCwg5Uc,349198,4
0.479,0.765,5,-3.669,1,0.0427,0.000965,2.96e-05,0.0825,0.39,139.917,audio_features,35zrlBOjpfDPMcZzglWOuV,spotify:track:35zrlBOjpfDPMcZzglWOuV,https://api.spotify.com/v1/tracks/35zrlBOjpfDPMcZzglWOuV,https://api.spotify.com/v1/audio-analysis/35zrlBOjpfDPMcZzglWOuV,206098,4
0.536,0.671,5,-5.77,0,0.339,0.662,0.0,0.182,0.668,123.007,audio_features,5TR3sdi4QH0qwIsZ6CqJa3,spotify:track:5TR3sdi4QH0qwIsZ6CqJa3,https://api.spotify.com/v1/tracks/5TR3sdi4QH0qwIsZ6CqJa3,https://api.spotify.com/v1/audio-analysis/5TR3sdi4QH0qwIsZ6CqJa3,204262,5
0.612,0.587,6,-9.302,0,0.226,0.141,0.0,0.275,0.292,129.651,audio_features,2wvtEiHUoRmjrqRfOrY26B,spotify:track:2wvtEiHUoRmjrqRfOrY26B,https://api.spotify.com/v1/tracks/2wvtEiHUoRmjrqRfOrY26B,https://api.spotify.com/v1/audio-analysis/2wvtEiHUoRmjrqRfOrY26B,219309,4
0.417,0.993,7,-4.616,1,0.191,0.000115,0.000914,0.354,0.0627,141.983,audio_features,0w1Q04NfkZ5ngGR78qJgX0,spotify:track:0w1Q04NfkZ5ngGR78qJgX0,https://api.spotify.com/v1/tracks/0w1Q04NfkZ5ngGR78qJgX0,https://api.spotify.com/v1/audio-analysis/0w1Q04NfkZ5ngGR78qJgX0,283213,4
0.346,0.982,0,-4.397,1,0.147,0.000224,0.00458,0.114,0.125,170.062,audio_features,32CJ5IGZUXOkCQF0Bia5wJ,spotify:track:32CJ5IGZUXOkCQF0Bia5wJ,https://api.spotify.com/v1/tracks/32CJ5IGZUXOkCQF0Bia5wJ,https://api.spotify.com/v1/audio-analysis/32CJ5IGZUXOkCQF0Bia5wJ,276893,4
0.533,0.581,5,-8.058,1,0.0536,0.0474,0.0215,0.0917,0.35,84.236,audio_features,54cyykIllVFq1D0FKOAHpw,spotify:track:54cyykIllVFq1D0FKOAHpw,https://api.spotify.com/v1/tracks/54cyykIllVFq1D0FKOAHpw,https://api.spotify.com/v1/audio-analysis/54cyykIllVFq1D0FKOAHpw,205493,4
0.698,0.854,2,-6.398,1,0.0459,0.387,0.0,0.209,0.839,91.243,audio_features,0vwzxG1NrRM9zkdPrcLMID,spotify:track:0vwzxG1NrRM9zkdPrcLMID,https://api.spotify.com/v1/tracks/0vwzxG1NrRM9zkdPrcLMID,https://api.spotify.com/v1/audio-analysis/0vwzxG1NrRM9zkdPrcLMID,227297,4
0.445,0.975,7,-5.748,1,0.0654,0.000212,0.0135,0.279,0.382,116.611,audio_features,0q4JcD9apSq8tQ9nGk3Gs8,spotify:track:0q4JcD9apSq8tQ9nGk3Gs8,https://api.spotify.com/v1/tracks/0q4JcD9apSq8tQ9nGk3Gs8,https://api.spotify.com/v1/audio-analysis/0q4JcD9apSq8tQ9nGk3Gs8,353410,4
0.797,0.633,5,-4.815,1,0.238,0.223,0.0,0.109,0.577,156.015,audio_features,1nO2NjuFkGaAWcMdJ1pNrp,spotify:track:1nO2NjuFkGaAWcMdJ1pNrp,https://api.spotify.com/v1/tracks/1nO2NjuFkGaAWcMdJ1pNrp,https://api.spotify.com/v1/audio-analysis/1nO2NjuFkGaAWcMdJ1pNrp,232413,4
0.508,0.685,4,-7.984,1,0.0302,0.216,8e-05,0.219,0.337,148.103,audio_features,57NOVtdsEpWGvm3s4J2JSW,spotify:track:57NOVtdsEpWGvm3s4J2JSW,https://api.spotify.com/v1/tracks/57NOVtdsEpWGvm3s4J2JSW,https://api.spotify.com/v1/audio-analysis/57NOVtdsEpWGvm3s4J2JSW,283720,1
0.433,0.964,10,-5.093,1,0.0936,0.00102,0.000645,0.314,0.324,139.053,audio_features,4VgCXOhSVHVpV5Z93Z8JS5,spotify:track:4VgCXOhSVHVpV5Z93Z8JS5,https://api.spotify.com/v1/tracks/4VgCXOhSVHVpV5Z93Z8JS5,https://api.spotify.com/v1/audio-analysis/4VgCXOhSVHVpV5Z93Z8JS5,331920,4
0.679,0.386,5,-9.357,0,0.0345,0.755,0.00139,0.687,0.43,95.018,audio_features,5EE89iWoO1j6CS5R6pplPh,spotify:track:5EE89iWoO1j6CS5R6pplPh,https://api.spotify.com/v1/tracks/5EE89iWoO1j6CS5R6pplPh,https://api.spotify.com/v1/audio-analysis/5EE89iWoO1j6CS5R6pplPh,227554,4
0.308,0.912,1,-6.624,1,0.0711,0.00375,0.0267,0.103,0.232,132.924,audio_features,1jGUTKs8olYu1tP4jcbJ7s,spotify:track:1jGUTKs8olYu1tP4jcbJ7s,https://api.spotify.com/v1/tracks/1jGUTKs8olYu1tP4jcbJ7s,https://api.spotify.com/v1/audio-analysis/1jGUTKs8olYu1tP4jcbJ7s,511026,4
0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,audio_features,41cpvQ2GyGb2BRdIRSsTqK,spotify:track:41cpvQ2GyGb2BRdIRSsTqK,https://api.spotify.com/v1/tracks/41cpvQ2GyGb2BRdIRSsTqK,https://api.spotify.com/v1/audio-analysis/41cpvQ2GyGb2BRdIRSsTqK,188324,3
0.81,0.867,11,-6.101,0,0.188,0.229,0.0,0.327,0.9,75.994,audio_features,2UtFA86hkE4qS1cQrDOj9c,spotify:track:2UtFA86hkE4qS1cQrDOj9c,https://api.spotify.com/v1/tracks/2UtFA86hkE4qS1cQrDOj9c,https://api.spotify.com/v1/audio-analysis/2UtFA86hkE4qS1cQrDOj9c,147096,4
0.63,0.442,11,-5.511,1,0.026,0.773,0.0,0.21,0.385,102.896,audio_features,6hFU1qqclbJkyA7gPuUNDS,spotify:track:6hFU1qqclbJkyA7gPuUNDS,https://api.spotify.com/v1/tracks/6hFU1qqclbJkyA7gPuUNDS,https://api.spotify.com/v1/audio-analysis/6hFU1qqclbJkyA7gPuUNDS,207317,3
0.752,0.478,4,-5.708,0,0.101,0.556,0.0,0.105,0.386,119.943,audio_features,54FazHn40GlVR9q2YfeYdZ,spotify:track:54FazHn40GlVR9q2YfeYdZ,https://api.spotify.com/v1/tracks/54FazHn40GlVR9q2YfeYdZ,https://api.spotify.com/v1/audio-analysis/54FazHn40GlVR9q2YfeYdZ,210000,4
0.594,0.79,5,-5.514,1,0.0338,0.274,0.0,0.213,0.698,129.917,audio_features,3G3hmkP6OYANkTlEINoPAN,spotify:track:3G3hmkP6OYANkTlEINoPAN,https://api.spotify.com/v1/tracks/3G3hmkP6OYANkTlEINoPAN,https://api.spotify.com/v1/audio-analysis/3G3hmkP6OYANkTlEINoPAN,199985,4
0.443,0.777,5,-6.009,1,0.0409,0.0228,2.69e-06,0.0978,0.166,137.952,audio_features,5Acnun55I2pHiY3ebm44hE,spotify:track:5Acnun55I2pHiY3ebm44hE,https://api.spotify.com/v1/tracks/5Acnun55I2pHiY3ebm44hE,https://api.spotify.com/v1/audio-analysis/5Acnun55I2pHiY3ebm44hE,259413,4
0.853,0.734,6,-7.528,0,0.135,0.0377,7.63e-05,0.165,0.887,127.979,audio_features,0FqIE4GpOmjUngbtPDRzqp,spotify:track:0FqIE4GpOmjUngbtPDRzqp,https://api.spotify.com/v1/tracks/0FqIE4GpOmjUngbtPDRzqp,https://api.spotify.com/v1/audio-analysis/0FqIE4GpOmjUngbtPDRzqp,135053,4
0.593,0.75,0,-2.89,1,0.102,0.0064,0.0,0.106,0.658,130.074,audio_features,5oIm9P6rTUEcmfcKJf3Acj,spotify:track:5oIm9P6rTUEcmfcKJf3Acj,https://api.spotify.com/v1/tracks/5oIm9P6rTUEcmfcKJf3Acj,https://api.spotify.com/v1/audio-analysis/5oIm9P6rTUEcmfcKJf3Acj,188423,4
0.859,0.413,1,-7.399,1,0.182,0.132,0.0,0.334,0.697,115.035,audio_features,79GsUxLyzxgnN4I1E11dtO,spotify:track:79GsUxLyzxgnN4I1E11dtO,https://api.spotify.com/v1/tracks/79GsUxLyzxgnN4I1E11dtO,https://api.spotify.com/v1/audio-analysis/79GsUxLyzxgnN4I1E11dtO,194230,4
0.608,0.873,0,-4.928,1,0.0424,0.00748,0.0,0.196,0.589,98.009,audio_features,2Pvr8rYuh5J8V7QglJhH6W,spotify:track:2Pvr8rYuh5J8V7QglJhH6W,https://api.spotify.com/v1/tracks/2Pvr8rYuh5J8V7QglJhH6W,https://api.spotify.com/v1/audio-analysis/2Pvr8rYuh5J8V7QglJhH6W,173073,4
0.632,0.656,1,-5.96,0,0.0353,0.181,0.0,0.13,0.326,125.05,audio_features,47ElB3Pl1vZ8AksNPMglQI,spotify:track:47ElB3Pl1vZ8AksNPMglQI,https://api.spotify.com/v1/tracks/47ElB3Pl1vZ8AksNPMglQI,https://api.spotify.com/v1/audio-analysis/47ElB3Pl1vZ8AksNPMglQI,195840,4
0.579,0.617,11,-5.204,0,0.348,0.461,0.00024,0.122,0.193,110.115,audio_features,0lPfh6ZZKpcJRwhdWUm28D,spotify:track:0lPfh6ZZKpcJRwhdWUm28D,https://api.spotify.com/v1/tracks/0lPfh6ZZKpcJRwhdWUm28D,https://api.spotify.com/v1/audio-analysis/0lPfh6ZZKpcJRwhdWUm28D,231040,4
0.41,0.943,1,-4.275,1,0.0749,4.24e-05,0.000371,0.198,0.118,165.035,audio_features,56FDFK2Qq2e3Ld2jFMhgiM,spotify:track:56FDFK2Qq2e3Ld2jFMhgiM,https://api.spotify.com/v1/tracks/56FDFK2Qq2e3Ld2jFMhgiM,https://api.spotify.com/v1/audio-analysis/56FDFK2Qq2e3Ld2jFMhgiM,190840,4
0.879,0.53,10,-6.61,0,0.349,0.111,1.57e-06,0.0823,0.225,123.077,audio_features,7jV5XaIqbOhlWZefR6vd2W,spotify:track:7jV5XaIqbOhlWZefR6vd2W,https://api.spotify.com/v1/tracks/7jV5XaIqbOhlWZefR6vd2W,https://api.spotify.com/v1/audio-analysis/7jV5XaIqbOhlWZefR6vd2W,238293,4
0.905,0.614,6,-5.941,0,0.108,0.493,4.6e-06,0.177,0.292,117.967,audio_features,47z5WM9GQjLrfKLyp9AaG2,spotify:track:47z5WM9GQjLrfKLyp9AaG2,https://api.spotify.com/v1/tracks/47z5WM9GQjLrfKLyp9AaG2,https://api.spotify.com/v1/audio-analysis/47z5WM9GQjLrfKLyp9AaG2,197376,4
0.547,0.79,4,-7.752,0,0.208,0.216,0.00372,0.257,0.141,89.601,audio_features,6nNzXYu9Z44BV2Q87jtfcp,spotify:track:6nNzXYu9Z44BV2Q87jtfcp,https://api.spotify.com/v1/tracks/6nNzXYu9Z44BV2Q87jtfcp,https://api.spotify.com/v1/audio-analysis/6nNzXYu9Z44BV2Q87jtfcp,192085,4
0.818,0.588,9,-6.261,0,0.0459,0.164,0.000699,0.104,0.216,140.035,audio_features,3BcrxyN7ED1Bvs0wNbUQoI,spotify:track:3BcrxyN7ED1Bvs0wNbUQoI,https://api.spotify.com/v1/tracks/3BcrxyN7ED1Bvs0wNbUQoI,https://api.spotify.com/v1/audio-analysis/3BcrxyN7ED1Bvs0wNbUQoI,165877,4
0.728,0.797,11,-4.802,0,0.0279,0.005,4.58e-05,0.303,0.529,124.028,audio_features,2ioEPFPWmXccKFBo51r2mw,spotify:track:2ioEPFPWmXccKFBo51r2mw,https://api.spotify.com/v1/tracks/2ioEPFPWmXccKFBo51r2mw,https://api.spotify.com/v1/audio-analysis/2ioEPFPWmXccKFBo51r2mw,196000,4
0.488,0.363,10,-10.092,0,0.116,0.936,0.0,0.264,0.602,114.096,audio_features,5UJrlecOgmKeEI9lWxJ05i,spotify:track:5UJrlecOgmKeEI9lWxJ05i,https://api.spotify.com/v1/tracks/5UJrlecOgmKeEI9lWxJ05i,https://api.spotify.com/v1/audio-analysis/5UJrlecOgmKeEI9lWxJ05i,160173,3
0.811,0.793,10,-6.366,0,0.0813,0.0498,8.86e-06,0.114,0.695,120.003,audio_features,5qzfalnATAIKBakPzh7MQ2,spotify:track:5qzfalnATAIKBakPzh7MQ2,https://api.spotify.com/v1/tracks/5qzfalnATAIKBakPzh7MQ2,https://api.spotify.com/v1/audio-analysis/5qzfalnATAIKBakPzh7MQ2,150907,4
0.767,0.673,0,-6.461,1,0.236,0.635,0.000693,0.0974,0.4,100.043,audio_features,5ifhiojx1oZLvYbUb2800w,spotify:track:5ifhiojx1oZLvYbUb2800w,https://api.spotify.com/v1/tracks/5ifhiojx1oZLvYbUb2800w,https://api.spotify.com/v1/audio-analysis/5ifhiojx1oZLvYbUb2800w,186816,4
0.76,0.483,9,-11.37,0,0.0327,0.403,1.25e-06,0.172,0.89,122.987,audio_features,1j35MUJRERwzKO1t8cNhI6,spotify:track:1j35MUJRERwzKO1t8cNhI6,https://api.spotify.com/v1/tracks/1j35MUJRERwzKO1t8cNhI6,https://api.spotify.com/v1/audio-analysis/1j35MUJRERwzKO1t8cNhI6,204222,4
0.563,0.552,9,-8.618,1,0.0281,0.249,0.00147,0.138,0.343,120.459,audio_features,7npN3CJWAfKIh31Ehdfjfu,spotify:track:7npN3CJWAfKIh31Ehdfjfu,https://api.spotify.com/v1/tracks/7npN3CJWAfKIh31Ehdfjfu,https://api.spotify.com/v1/audio-analysis/7npN3CJWAfKIh31Ehdfjfu,275707,4
0.735,0.86,10,-6.662,0,0.487,0.189,0.0,0.326,0.601,120.082,audio_features,2sgKBSmv92srDWIIUcFk1t,spotify:track:2sgKBSmv92srDWIIUcFk1t,https://api.spotify.com/v1/tracks/2sgKBSmv92srDWIIUcFk1t,https://api.spotify.com/v1/audio-analysis/2sgKBSmv92srDWIIUcFk1t,113611,4
0.763,0.609,11,-6.375,1,0.39,0.513,0.0,0.23,0.287,102.525,audio_features,1tAoLzNNXRabfHHzSqdk3R,spotify:track:1tAoLzNNXRabfHHzSqdk3R,https://api.spotify.com/v1/tracks/1tAoLzNNXRabfHHzSqdk3R,https://api.spotify.com/v1/audio-analysis/1tAoLzNNXRabfHHzSqdk3R,193506,4
0.517,0.505,5,-9.949,1,0.034,0.114,1.68e-06,0.36,0.335,74.915,audio_features,2rz9dQsLoeM7NRs6HI9erB,spotify:track:2rz9dQsLoeM7NRs6HI9erB,https://api.spotify.com/v1/tracks/2rz9dQsLoeM7NRs6HI9erB,https://api.spotify.com/v1/audio-analysis/2rz9dQsLoeM7NRs6HI9erB,192000,3
0.949,0.508,0,-5.939,1,0.197,0.0872,1.68e-06,0.0851,0.325,121.965,audio_features,4HiryJmwSwizCo4l2N7PpE,spotify:track:4HiryJmwSwizCo4l2N7PpE,https://api.spotify.com/v1/tracks/4HiryJmwSwizCo4l2N7PpE,https://api.spotify.com/v1/audio-analysis/4HiryJmwSwizCo4l2N7PpE,212432,4
0.69,0.597,5,-4.427,0,0.253,0.059,0.0,0.0529,0.533,63.01,audio_features,1AyWYtsR8fpbbWs91GdDV0,spotify:track:1AyWYtsR8fpbbWs91GdDV0,https://api.spotify.com/v1/tracks/1AyWYtsR8fpbbWs91GdDV0,https://api.spotify.com/v1/audio-analysis/1AyWYtsR8fpbbWs91GdDV0,180588,5
0.844,0.326,9,-12.79,0,0.166,0.719,0.0,0.0899,0.689,139.907,audio_features,6kCwBS92fV2nmmq2iY8gc9,spotify:track:6kCwBS92fV2nmmq2iY8gc9,https://api.spotify.com/v1/tracks/6kCwBS92fV2nmmq2iY8gc9,https://api.spotify.com/v1/audio-analysis/6kCwBS92fV2nmmq2iY8gc9,149030,4
0.786,0.644,11,-7.268,0,0.291,0.276,0.0,0.105,0.357,84.995,audio_features,3Mq7yEh9Qmc4Dyz5ziWh5T,spotify:track:3Mq7yEh9Qmc4Dyz5ziWh5T,https://api.spotify.com/v1/tracks/3Mq7yEh9Qmc4Dyz5ziWh5T,https://api.spotify.com/v1/audio-analysis/3Mq7yEh9Qmc4Dyz5ziWh5T,242824,4
0.6,0.535,4,-7.043,1,0.107,0.648,4.7e-06,0.162,0.269,71.912,audio_features,0CZ8lquoTX2Dkg7Ak2inwA,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,https://api.spotify.com/v1/tracks/0CZ8lquoTX2Dkg7Ak2inwA,https://api.spotify.com/v1/audio-analysis/0CZ8lquoTX2Dkg7Ak2inwA,225133,4
0.445,0.236,11,-20.797,1,0.0424,0.881,0.0,0.125,0.62,92.378,audio_features,0YMIbuMqekyBh27JrboCZn,spotify:track:0YMIbuMqekyBh27JrboCZn,https://api.spotify.com/v1/tracks/0YMIbuMqekyBh27JrboCZn,https://api.spotify.com/v1/audio-analysis/0YMIbuMqekyBh27JrboCZn,81000,4
